Country Code,Year,Inflation
CUB,1987,
CUB,1988,
CUB,1989,
CUB,1990,
CUB,1991,
CUB,1992,
CUB,1993,
CUB,1994,
CUB,1995,
CUB,1996,
CUB,1997,
CUB,1998,
CUB,1999,
CUB,2000,
CUB,2001,
CUB,2002,
CUB,2003,
CUB,2004,
CUB,2005,
CUB,2006,
CUB,2007,
CUB,2008,
CUB,2009,
CUB,2010,
CUB,2011,
CUB,2012,
CUB,2013,
CUB,2014,
CUB,2015,
CUB,2016,
CUB,2017,
CUB,2018,
CUB,2019,
CUB,2020,
CUB,2021,
CUB,2022,
CUB,2023,
CUW,1960,
CUW,1961,
CUW,1962,
CUW,1963,
CUW,1964,
CUW,1965,
CUW,1966,
CUW,1967,
CUW,1968,
CUW,1969,
CUW,1970,
CUW,1971,
CUW,1972,
CUW,1973,
CUW,1974,
CUW,1975,
CUW,1976,
CUW,1977,
CUW,1978,
CUW,1979,
CUW,1980,
CUW,1981,
CUW,1982,
CUW,1983,
CUW,1984,
CUW,1985,
CUW,1986,
CUW,1987,
CUW,1988,
CUW,1989,
CUW,1990,
CUW,1991,
CUW,1992,
CUW,1993,
CUW,1994,
CUW,1995,
CUW,1996,
CUW,1997,
CUW,1998,
CUW,1999,
CUW,2000,
CUW,2001,1.79282868525896
CUW,2002,0.391389432485324
CUW,2003,1.63371391441571
CUW,2004,1.37912138094799
CUW,2005,4.11711711711708
CUW,2006,3.1149952409795
CUW,2007,2.99572039942908
CUW,2008,6.8763239367776
CUW,2009,1.75331605427595
CUW,2010,2.77944261312587
CUW,2011,2.3325315256217
CUW,2012,3.18398746349455
CUW,2013,1.33232086152117
CUW,2014,1.4987396961643
CUW,2015,-0.476542049801405
CUW,2016,-0.0472079848940293
CUW,2017,1.58558801700345
CUW,2018,2.58368756641814
CUW,2019,2.62220783425059
CUW,2020,
CUW,2021,
CUW,2022,
CUW,2023,
CYM,1960,
CYM,1961,
CYM,1962,
CYM,1963,
CYM,1964,
CYM,1965,
CYM,1966,
CYM,1967,
CYM,1968,
CYM,1969,
CYM,1970,
CYM,1971,
CYM,1972,
CYM,1973,
CYM,1974,
CYM,1975,
CYM,1976,
CYM,1977,
CYM,1978,
CYM,1979,
CYM,1980,
CYM,1981,
CYM,1982,
CYM,1983,
CYM,1984,
CYM,1985,
CYM,1986,
CYM,1987,
CYM,1988,
CYM,1989,
CYM,1990,
CYM,1991,
CYM,1992,
CYM,1993,
CYM,1994,
CYM,1995,
CYM,1996,
CYM,1997,
CYM,1998,
CYM,1999,
CYM,2000,
CYM,2001,
CYM,2002,
CYM,2003,
CYM,2004,
CYM,2005,
CYM,2006,
CYM,2007,
CYM,2008,
CYM,2009,
CYM,2010,0.276140861750108
CYM,2011,1.32543575779664
CYM,2012,1.18894845245608
CYM,2013,2.16061146813391
CYM,2014,1.27397911533388
CYM,2015,-2.34752770165615
CYM,2016,-0.62525835861814
CYM,2017,
CYM,2018,
CYM,2019,
CYM,2020,
CYM,2021,
CYM,2022,
CYM,2023,
CYP,1960,0.827300930713946
CYP,1961,-0.615384615384946
CYP,1962,0.103199174406312
CYP,1963,1.95876288659851
CYP,1964,-0.303336704752538
CYP,1965,0.202839756594412
CYP,1966,0.506072874498886
CYP,1967,0.70493454280659
CYP,1968,3.76666666616697
CYP,1969,2.38515901013025
CYP,1970,2.40018825031691
CYP,1971,4.14400612825455
CYP,1972,4.83230361865648
CYP,1973,7.8088823405226
CYP,1974,16.1766666665001
CYP,1975,4.63948584046548
CYP,1976,3.85438972162729
CYP,1977,7.32646048101325
CYP,1978,7.43628329894659
CYP,1979,9.4637082951902
CYP,1980,13.5175605772583
CYP,1981,10.7446936083977
CYP,1982,6.43279726693689
CYP,1983,5.04971424100878
CYP,1984,5.99195111048444
CYP,1985,5.03445366364796
CYP,1986,1.21836925967665
CYP,1987,2.79166666666697
CYP,1988,3.42926631536285
CYP,1989,3.7654804828339
CYP,1990,4.50205462895843
CYP,1991,5.03527438848105
CYP,1992,6.51021953065818
CYP,1993,4.85416666666693
CYP,1994,4.6985893105498
CYP,1995,2.61581787956337
CYP,1996,2.97892486481265
CYP,1997,3.60534444364628
CYP,1998,2.22770732654316
CYP,1999,1.62999999999999
CYP,2000,4.14165764702061
CYP,2001,1.97304191729914
CYP,2002,2.80115505180747
CYP,2003,4.13906538686858
CYP,2004,2.28621706801675
CYP,2005,2.56016132330234
CYP,2006,2.30468732978555
CYP,2007,2.37265183669719
CYP,2008,4.66900841902485
CYP,2009,0.326276652249794
CYP,2010,2.43004084102254
CYP,2011,3.28944939564211
CYP,2012,2.38905410042317
CYP,2013,-0.399357676464426
CYP,2014,-1.35498885446315
CYP,2015,-2.0969976905311
CYP,2016,-1.42916666666665
CYP,2017,0.531766496174467
CYP,2018,1.43549119531759
CYP,2019,0.250370996758493
CYP,2020,-0.638422797978959
CYP,2021,2.44608867175474
CYP,2022,8.39548297993334
CYP,2023,3.54134188751663
CZE,1960,
CZE,1961,
CZE,1962,
CZE,1963,
CZE,1964,
CZE,1965,
CZE,1966,
CZE,1967,
CZE,1968,
CZE,1969,
CZE,1970,
CZE,1971,
CZE,1972,
CZE,1973,
CZE,1974,
CZE,1975,
CZE,1976,
CZE,1977,
CZE,1978,
CZE,1979,
CZE,1980,
CZE,1981,
CZE,1982,
CZE,1983,
CZE,1984,
CZE,1985,
CZE,1986,
CZE,1987,
CZE,1988,
CZE,1989,
CZE,1990,
CZE,1991,
CZE,1992,11.086500072223
CZE,1993,20.8130295438428
CZE,1994,10.039429835143
CZE,1995,8.99052361478445
CZE,1996,8.75877472878111
CZE,1997,8.59615666715563
CZE,1998,10.6983655274889
CZE,1999,2.13544844417331
CZE,2000,3.77538829151734
CZE,2001,4.66267556988253
CZE,2002,1.90298097019032
CZE,2003,0.118739205526791
CZE,2004,2.76010781671157
CZE,2005,1.8570978910922
CZE,2006,2.53399258343635
CZE,2007,2.85312437211175
CZE,2008,6.35866380152373
CZE,2009,1.01937735329232
CZE,2010,1.47272727272722
CZE,2011,1.9172191363555
CZE,2012,3.28762306610411
CZE,2013,1.4382978723404
CZE,2014,0.343988589646794
CZE,2015,0.309364548494975
CZE,2016,0.683504209385703
CZE,2017,2.4505339846014
CZE,2018,2.14949494949493
CZE,2019,2.8478759591805
CZE,2020,3.16129528497801
CZE,2021,3.83984491500146
CZE,2022,15.1001651468371
CZE,2023,10.6612601372426
DEU,1960,1.53661234295201
DEU,1961,2.29369500700884
DEU,1962,2.84327019799062
DEU,1963,2.9669597758771
DEU,1964,2.33573581177832
DEU,1965,3.24231923668133
DEU,1966,3.53306035477689
DEU,1967,1.79604992213175
DEU,1968,1.470289313277
DEU,1969,1.91267848797596
DEU,1970,3.45024936360895
DEU,1971,5.24097448273094
DEU,1972,5.4849331221432
DEU,1973,7.03202399303898
DEU,1974,6.98643109327497
DEU,1975,5.91033626324104
DEU,1976,4.24663102299209
DEU,1977,3.73416240635147
DEU,1978,2.71869696123339
DEU,1979,4.04362006473399
DEU,1980,5.44105754460347
DEU,1981,6.34424277746325
DEU,1982,5.24104507228422
DEU,1983,3.29341474302854
DEU,1984,2.4057933993196
DEU,1985,2.0662330121658
DEU,1986,-0.129413360854742
DEU,1987,0.24990610870503
DEU,1988,1.27411894006923
DEU,1989,2.78056955569751
DEU,1990,2.69646824292392
DEU,1991,4.04703259753466
DEU,1992,5.05697796731731
DEU,1993,4.47457650752808
DEU,1994,2.69305639854954
DEU,1995,1.70616041317076
DEU,1996,1.44972701963239
DEU,1997,1.93937198922729
DEU,1998,0.911183535014403
DEU,1999,0.585433064230783
DEU,2000,1.44026838719741
DEU,2001,1.98385731334471
DEU,2002,1.42080615551526
DEU,2003,1.03422218628562
DEU,2004,1.66573696655992
DEU,2005,1.54691114751328
DEU,2006,1.57742642840563
DEU,2007,2.29834400700951
DEU,2008,2.62837981637219
DEU,2009,0.312739007368447
DEU,2010,1.1038103778926
DEU,2011,2.07517283735874
DEU,2012,2.00848884782956
DEU,2013,1.50472330251876
DEU,2014,0.906794000434246
DEU,2015,0.514426137125456
DEU,2016,0.491747008445174
DEU,2017,1.50949485109628
DEU,2018,1.73216879766942
DEU,2019,1.44565976888253
DEU,2020,0.144877925813982
DEU,2021,3.06666666666673
DEU,2022,6.87257438551097
DEU,2023,5.94643667725823
DJI,1960,
DJI,1961,
DJI,1962,
DJI,1963,
DJI,1964,
DJI,1965,
DJI,1966,
DJI,1967,
DJI,1968,
DJI,1969,
DJI,1970,
DJI,1971,
DJI,1972,
DJI,1973,
DJI,1974,
DJI,1975,
DJI,1976,
DJI,1977,
DJI,1978,
DJI,1979,
DJI,1980,12.0580235721856
DJI,1981,5.71736785374118
DJI,1982,-2.41071428572345
DJI,1983,0.901842896356874
DJI,1984,1.88471502578427
DJI,1985,2.12890298848072
DJI,1986,18.147633450986
DJI,1987,4.08911644641214
DJI,1988,
DJI,1989,
DJI,1990,
DJI,1991,
DJI,1992,
DJI,1993,
DJI,1994,
DJI,1995,
DJI,1996,
DJI,1997,
DJI,1998,
DJI,1999,
DJI,2000,
DJI,2001,1.74665224985434
DJI,2002,0.63761955366632
DJI,2003,1.98196734627545
DJI,2004,3.12226204699354
DJI,2005,3.10496640148298
DJI,2006,3.48340699677866
DJI,2007,4.96597654553301
DJI,2008,11.9586206896552
DJI,2009,1.67549587285964
DJI,2010,3.95007875923885
DJI,2011,5.0687139477799
DJI,2012,3.73120950756887
DJI,2013,2.70603242872182
DJI,2014,1.34186494340157
DJI,2015,-0.847389733971996
DJI,2016,2.73841208738755
DJI,2017,0.568112117084804
DJI,2018,0.14797084987711
DJI,2019,3.31925372703827
DJI,2020,1.7774078380617
DJI,2021,1.18191775339802
DJI,2022,5.17980847967061
DJI,2023,1.49506816515088
DMA,1960,
DMA,1961,
DMA,1962,
DMA,1963,
DMA,1964,
DMA,1965,
DMA,1966,
DMA,1967,0.952456544255429
DMA,1968,5.36991901857967
DMA,1969,4.21578868850823
DMA,1970,12.3934989618914
DMA,1971,3.63740603887184
DMA,1972,3.68799557454748
DMA,1973,12.0991167230851
DMA,1974,34.3760742523203
DMA,1975,19.9027884369402
DMA,1976,10.9024962662686
DMA,1977,9.50365525201994
DMA,1978,7.71257905832727
DMA,1979,
DMA,1980,
DMA,1981,13.2666874934914
DMA,1982,4.39459409763738
DMA,1983,4.14795244385732
DMA,1984,2.2179942499574
DMA,1985,3.7399799806424
DMA,1986,2.77423367675706
DMA,1987,4.02458043341635
DMA,1988,2.92459163123741
DMA,1989,6.21852149777859
DMA,1990,3.19092323226821
DMA,1991,5.55706153429132
DMA,1992,5.47182559344178
DMA,1993,1.56902604224498
DMA,1994,0.0151367351744227
DMA,1995,1.3175374577497
DMA,1996,1.67716450485913
DMA,1997,2.43629715479674
DMA,1998,0.999147457910748
DMA,1999,1.17947787394175
DMA,2000,0.856946805358483
DMA,2001,1.3038940346596
DMA,2002,0.170055330197681
DMA,2003,1.45336800437251
DMA,2004,2.39410982050298
DMA,2005,1.68190079877553
DMA,2006,2.2023913263167
DMA,2007,3.63222129317821
DMA,2008,6.35992183336295
DMA,2009,0.00626357107066859
DMA,2010,2.99936630549
DMA,2011,1.1312313652648
DMA,2012,1.3567714780886
DMA,2013,-0.0464116468805992
DMA,2014,0.799250372687492
DMA,2015,-0.84382698463833
DMA,2016,0.141816225732312
DMA,2017,0.296252889279487
DMA,2018,0.98919111918989
DMA,2019,1.50462353858141
DMA,2020,-0.727116412668203
DMA,2021,1.4831944499819
DMA,2022,7.7806152516404
DMA,2023,4.22769324983409
DNK,1960,1.25523012552923
DNK,1961,3.45162858557827
DNK,1962,7.37781954818461
DNK,1963,6.10503282302931
DNK,1964,3.09278350515449
DNK,1965,5.44999999925051
DNK,1966,7.06495969658815
DNK,1967,8.20785355844014
DNK,1968,8.00520710366467
DNK,1969,3.48791924395193
DNK,1970,6.51484141652981
DNK,1971,5.8698695907191
DNK,1972,6.56236090256536
DNK,1973,9.30338297973673
DNK,1974,15.2752062218395
DNK,1975,9.60561207538676
DNK,1976,9.01029083562224
DNK,1977,10.9222378100329
DNK,1978,10.2136545710405
DNK,1979,9.61105037907122
DNK,1980,12.3053240760182
DNK,1981,11.7673874344181
DNK,1982,10.1208256779823
DNK,1983,6.90822881158842
DNK,1984,6.29077936023771
DNK,1985,4.6787514518325
DNK,1986,3.67818411863452
DNK,1987,4.01999345683163
DNK,1988,4.5351330101572
DNK,1989,4.77272342435522
DNK,1990,2.64160306382
DNK,1991,2.39515331724415
DNK,1992,2.09604442933217
DNK,1993,1.25785667953259
DNK,1994,1.99201463809526
DNK,1995,2.08360842382846
DNK,1996,2.12629802275584
DNK,1997,2.18216677907116
DNK,1998,1.84565122007889
DNK,1999,2.4977954440453
DNK,2000,2.90328203236453
DNK,2001,2.33787000255262
DNK,2002,2.42443661219697
DNK,2003,2.07507820646507
DNK,2004,1.15435693124932
DNK,2005,1.81781458291254
DNK,2006,1.92422138464594
DNK,2007,1.69326586220315
DNK,2008,3.41626794258373
DNK,2009,1.30470991024337
DNK,2010,2.31092436974789
DNK,2011,2.7586822605125
DNK,2012,2.3979148566464
DNK,2013,0.789071780078062
DNK,2014,0.56402054044954
DNK,2015,0.452034153691575
DNK,2016,0.250000000000031
DNK,2017,1.14713216957602
DNK,2018,0.813609467455631
DNK,2019,0.75813157251162
DNK,2020,0.420711974110115
DNK,2021,1.8530454398968
DNK,2022,7.6965669988926
DNK,2023,3.30517811237606
DOM,1960,-3.56219179976055
DOM,1961,-3.90000000099988
DOM,1962,9.15712799177066
DOM,1963,8.57959961876623
DOM,1964,2.10711150133545
DOM,1965,-1.8916595013061
DOM,1966,0.262927256794539
DOM,1967,1.23834498871987
DOM,1968,0.0359763993382312
DOM,1969,0.956628066179126
DOM,1970,3.81666666641709
DOM,1971,3.58002889678131
DOM,1972,8.64073155607574
DOM,1973,15.0795349169139
DOM,1974,13.1407673714854
DOM,1975,14.5017257437616
DOM,1976,7.76555023925677
DOM,1977,12.8535275054287
DOM,1978,3.47785034212178
DOM,1979,9.17380513351446
DOM,1980,16.7531356897102
DOM,1981,7.51463890696157
DOM,1982,7.64624306606148
DOM,1983,5.62862329448988
DOM,1984,20.1516781053536
DOM,1985,45.3361755532178
DOM,1986,7.6389726657993
DOM,1987,13.5507237827822
DOM,1988,43.8638323515053
DOM,1989,40.6579161175005
DOM,1990,50.4624792378524
DOM,1991,47.079157410536
DOM,1992,4.25902638893392
DOM,1993,5.25033880690971
DOM,1994,8.26076798575834
DOM,1995,12.5359594558963
DOM,1996,5.39929385038922
DOM,1997,8.29656754792046
DOM,1998,4.83166558591895
DOM,1999,6.47054186846928
DOM,2000,7.72413566181616
DOM,2001,8.88306848812961
DOM,2002,5.22336769759447
DOM,2003,27.4497127394395
DOM,2004,51.4608598338065
DOM,2005,4.19020260472056
DOM,2006,7.57280523853074
DOM,2007,6.14356655248047
DOM,2008,10.6446210953712
DOM,2009,1.44215131834353
DOM,2010,6.32993220146146
DOM,2011,5.79676809206533
DOM,2012,3.69449707884777
DOM,2013,4.830950967408
DOM,2014,2.99864226125219
DOM,2015,0.836746346724557
DOM,2016,1.61416607245223
DOM,2017,3.27955694678546
DOM,2018,3.56443426013508
DOM,2019,1.81060377042959
DOM,2020,3.78103179915517
DOM,2021,8.24300347981809
DOM,2022,8.81109209279587
DOM,2023,4.78561281021135
DZA,1960,
DZA,1961,
DZA,1962,
DZA,1963,
DZA,1964,
DZA,1965,
DZA,1966,
DZA,1967,
DZA,1968,
DZA,1969,
DZA,1970,6.59999999900017
DZA,1971,2.62664165105635
DZA,1972,3.65630712983236
DZA,1973,6.17283950622715
DZA,1974,4.69961240341694
DZA,1975,8.23031665265143
DZA,1976,9.43073540174557
DZA,1977,11.989283322105
DZA,1978,17.5239234455033
DZA,1979,11.3486005086091
DZA,1980,9.51782449754963
DZA,1981,14.6548426360634
DZA,1982,6.54250963007673
DZA,1983,5.9671639303272
DZA,1984,8.116397955171
DZA,1985,10.4822870444467
DZA,1986,12.3716091651299
DZA,1987,7.44126091287247
DZA,1988,5.91154496373489
DZA,1989,9.30436125843166
DZA,1990,16.6525343885432
DZA,1991,25.8863869348513
DZA,1992,31.6696619117149
DZA,1993,20.5403261235827
DZA,1994,29.0476561173071
DZA,1995,29.7796264864999
DZA,1996,18.6790758601749
DZA,1997,5.73352275357187
DZA,1998,4.95016163793114
DZA,1999,2.64551113392799
DZA,2000,0.339163189071768
DZA,2001,4.22598834854673
DZA,2002,1.41830192345051
DZA,2003,4.268953958395
DZA,2004,3.96180030257187
DZA,2005,1.38244656662118
DZA,2006,2.31149918514424
DZA,2007,3.67899574741699
DZA,2008,4.85859062814939
DZA,2009,5.73706036145628
DZA,2010,3.91106195534028
DZA,2011,4.5242115050527
DZA,2012,8.89145091062317
DZA,2013,3.25423910998847
DZA,2014,2.91692692067458
DZA,2015,4.78444700693889
DZA,2016,6.39769480268757
DZA,2017,5.59111590961664
DZA,2018,4.26999020467084
DZA,2019,1.95176821052892
DZA,2020,2.41513094083414
DZA,2021,7.22606307415477
DZA,2022,9.26551551551553
DZA,2023,9.32217375928322
EAP,1960,
EAP,1961,
EAP,1962,
EAP,1963,
EAP,1964,
EAP,1965,
EAP,1966,
EAP,1967,
EAP,1968,
EAP,1969,
EAP,1970,
EAP,1971,
EAP,1972,
EAP,1973,
EAP,1974,
EAP,1975,
EAP,1976,
EAP,1977,7.60126687769027
EAP,1978,6.26304801670155
EAP,1979,7.80675824952114
EAP,1980,14.4928744064522
EAP,1981,12.6629930710215
EAP,1982,7.03155689389481
EAP,1983,6.70418399801423
EAP,1984,5.5164001084304
EAP,1985,4.72453615680211
EAP,1986,5.45375218150084
EAP,1987,5.17488127323863
EAP,1988,9.342126885472055
EAP,1989,6.46256171146444
EAP,1990,8.19137132040974
EAP,1991,6.96568127760753
EAP,1992,7.52351717022748
EAP,1993,5.736905833573971
EAP,1994,7.658243020195385
EAP,1995,5.81818181818192
EAP,1996,7.3134825933035295
EAP,1997,5.608028433898525
EAP,1998,8.614831536472906
EAP,1999,4.290728517238135
EAP,2000,2.15851810619419
EAP,2001,4.27267024465105
EAP,2002,2.72277227722765
EAP,2003,3.703697975284815
EAP,2004,4.42677525782239
EAP,2005,5.52861156446484
EAP,2006,4.86632048837464
EAP,2007,4.81676767378834
EAP,2008,10.2266645473148
EAP,2009,4.21903052064628
EAP,2010,3.68901229670766
EAP,2011,5.29573185230292
EAP,2012,3.02696391124796
EAP,2013,2.91354193604001
EAP,2014,3.14299050879095
EAP,2015,1.22393195511119
EAP,2016,1.91731090233378
EAP,2017,2.91263557371478
EAP,2018,3.1983464156241
EAP,2019,1.94257500833107
EAP,2020,2.40629214387011
EAP,2021,2.69891859529198
EAP,2022,5.463436520280025
EAP,2023,3.67013142377007
EAR,1960,
EAR,1961,
EAR,1962,
EAR,1963,
EAR,1964,
EAR,1965,
EAR,1966,4.47981069723109
EAR,1967,1.97774154682666
EAR,1968,2.07922185813623
EAR,1969,2.9751392473965
EAR,1970,3.8126649076679
EAR,1971,4.19529837265423
EAR,1972,6.07499999951511
EAR,1973,12.0819394612938
EAR,1974,19.0704733006475
EAR,1975,12.8791818338341
EAR,1976,10.12208407342245
EAR,1977,12.15693150410245
EAR,1978,9.314183695608245
EAR,1979,11.5424155726988
EAR,1980,14.6845027763768
EAR,1981,12.413261372398
EAR,1982,10.2217271376892
EAR,1983,10.2436633526545
EAR,1984,8.497371412819795
EAR,1985,9.353330812741495
EAR,1986,10.43795799352065
EAR,1987,9.753003101709975
EAR,1988,8.98300338208989
EAR,1989,9.075624085378589
EAR,1990,11.9060546010382
EAR,1991,15.050130775937
EAR,1992,10.5274440119592
EAR,1993,9.97366476029209
EAR,1994,9.593230245534535
EAR,1995,10.0221733553239
EAR,1996,8.519951959253376
EAR,1997,7.018285998699135
EAR,1998,6.420732429712995
EAR,1999,5.02321078556241
EAR,2000,3.89952980284712
EAR,2001,3.7508205747202
EAR,2002,4.24026660688645
EAR,2003,5.452932243272035
EAR,2004,4.43526108410782
EAR,2005,4.821700507128501
EAR,2006,5.68713772607966
EAR,2007,6.17780683499409
EAR,2008,10.4469875128222
EAR,2009,4.373768870672665
EAR,2010,4.3974138315007
EAR,2011,5.811492090226975
EAR,2012,5.01827254237431
EAR,2013,4.827787055051685
EAR,2014,4.07392957476225
EAR,2015,3.12900274473925
EAR,2016,3.52317317628473
EAR,2017,3.60247741348943
EAR,2018,3.9572183121616202
EAR,2019,2.7598087347444302
EAR,2020,2.951922531700175
EAR,2021,4.03843012730298
EAR,2022,7.119171384328665
EAR,2023,5.760122482934564
EAS,1960,
EAS,1961,
EAS,1962,
EAS,1963,
EAS,1964,
EAS,1965,
EAS,1966,
EAS,1967,
EAS,1968,
EAS,1969,
EAS,1970,
EAS,1971,
EAS,1972,
EAS,1973,
EAS,1974,
EAS,1975,
EAS,1976,
EAS,1977,
EAS,1978,
EAS,1979,
EAS,1980,
EAS,1981,
EAS,1982,
EAS,1983,
EAS,1984,
EAS,1985,
EAS,1986,
EAS,1987,4.68598778792504
EAS,1988,7.8873239436618
EAS,1989,6.41553963494971
EAS,1990,7.81919144730547
EAS,1991,6.49734555984545
EAS,1992,6.21328146355184
EAS,1993,4.8875554526350005
EAS,1994,5.649908939455125
EAS,1995,4.62776659959759
EAS,1996,5.52480986015136
EAS,1997,3.72765760183632
EAS,1998,5.49101180380943
EAS,1999,1.983824272341855
EAS,2000,1.59196917460972
EAS,2001,3.57755452095074
EAS,2002,1.8857200024036551
EAS,2003,2.28915662650607
EAS,2004,3.23751394003322
EAS,2005,3.03702332617012
EAS,2006,3.93616259929866
EAS,2007,3.764002591815955
EAS,2008,8.342086349209556
EAS,2009,1.621730140034505
EAS,2010,3.057305639624425
EAS,2011,5.0214601462073
EAS,2012,2.974607798144725
EAS,2013,2.58268766141795
EAS,2014,2.51087633253706
EAS,2015,0.795279630579839
EAS,2016,1.27699094497324
EAS,2017,1.8003422246862049
EAS,2018,2.312603433015595
EAS,2019,1.7039786323626451
EAS,2020,0.846905537459305
EAS,2021,2.47710241465447
EAS,2022,5.40874375479067
EAS,2023,3.633793837030085
ECA,1960,
ECA,1961,
ECA,1962,
ECA,1963,
ECA,1964,
ECA,1965,
ECA,1966,
ECA,1967,
ECA,1968,
ECA,1969,
ECA,1970,
ECA,1971,
ECA,1972,
ECA,1973,
ECA,1974,
ECA,1975,
ECA,1976,
ECA,1977,
ECA,1978,
ECA,1979,
ECA,1980,
ECA,1981,
ECA,1982,
ECA,1983,
ECA,1984,
ECA,1985,
ECA,1986,
ECA,1987,
ECA,1988,
ECA,1989,
ECA,1990,
ECA,1991,
ECA,1992,
ECA,1993,
ECA,1994,891.187748133705
ECA,1995,162.717152150377
ECA,1996,35.564940043633904
ECA,1997,16.67432023783935
ECA,1998,9.56493445426184
ECA,1999,20.938173814012004
ECA,2000,15.940812435187752
ECA,2001,8.35413777161338
ECA,2002,5.58783730000794
ECA,2003,4.950615592568274
ECA,2004,6.921657874288475
ECA,2005,7.87957982963885
ECA,2006,7.663026931993995
ECA,2007,8.591466822389744
ECA,2008,11.42755757583325
ECA,2009,3.43674527945797
ECA,2010,6.777746691333785
ECA,2011,7.8583333333334
ECA,2012,3.31605566687647
ECA,2013,4.59787897363127
ECA,2014,3.06881210379543
ECA,2015,4.02768573742726
ECA,2016,2.13492713939121
ECA,2017,4.603573557788665
ECA,2018,2.56572880132719
ECA,2019,2.64328192719554
ECA,2020,2.7461507821377698
ECA,2021,6.91756771076075
ECA,2022,13.88758416592215
ECA,2023,8.78543049849081
ECS,1960,
ECS,1961,
ECS,1962,
ECS,1963,
ECS,1964,
ECS,1965,
ECS,1966,
ECS,1967,
ECS,1968,
ECS,1969,
ECS,1970,
ECS,1971,
ECS,1972,
ECS,1973,
ECS,1974,
ECS,1975,
ECS,1976,
ECS,1977,
ECS,1978,
ECS,1979,
ECS,1980,
ECS,1981,
ECS,1982,
ECS,1983,
ECS,1984,
ECS,1985,
ECS,1986,
ECS,1987,
ECS,1988,
ECS,1989,
ECS,1990,
ECS,1991,
ECS,1992,5.9245312622849
ECS,1993,14.4112644439348
ECS,1994,12.1447980115689
ECS,1995,8.96251888719981
ECS,1996,8.19455217632728
ECS,1997,5.5360026677348
ECS,1998,4.64421422660787
ECS,1999,2.36481836111807
ECS,2000,3.77538829151734
ECS,2001,4.2628722887370305
ECS,2002,2.786159885895085
ECS,2003,2.34864169582755
ECS,2004,2.829477962146635
ECS,2005,2.6093230819774798
ECS,2006,3.19288637808747
ECS,2007,2.915982618728555
ECS,2008,6.05974046339707
ECS,2009,1.536076500142795
ECS,2010,2.424473617916275
ECS,2011,3.8561124468282
ECS,2012,2.77333854051586
ECS,2013,1.73403963519162
ECS,2014,0.620490636732421
ECS,2015,0.36804684232536
ECS,2016,0.388838296895799
ECS,2017,1.915588464582585
ECS,2018,2.02805963071136
ECS,2019,1.78415097403835
ECS,2020,1.20007348888487
ECS,2021,3.23074912132919
ECS,2022,11.113612187876
ECS,2023,7.44687717385838
ECU,1960,1.67659912611285
ECU,1961,3.98562050634913
ECU,1962,2.87088531460987
ECU,1963,5.93950905922402
ECU,1964,4.03420453764312
ECU,1965,3.06907066175736
ECU,1966,5.45372692773346
ECU,1967,3.81813815731002
ECU,1968,4.31765612971037
ECU,1969,6.3266814485130904
ECU,1970,5.17127612015708
ECU,1971,9.52167078004847
ECU,1972,7.52511790034726
ECU,1973,12.1281464590342
ECU,1974,22.7040816226158
ECU,1975,14.2896742946894
ECU,1976,10.1746301165654
ECU,1977,12.9444138723701
ECU,1978,13.098138583854
ECU,1979,10.1171908690016
ECU,1980,11.9092893836134
ECU,1981,14.0479686718868
ECU,1982,16.2844880461285
ECU,1983,48.4182220804492
ECU,1984,31.2195815120372
ECU,1985,27.9936107429224
ECU,1986,23.0302261142618
ECU,1987,29.5039972488395
ECU,1988,58.2162865413938
ECU,1989,75.6481901026386
ECU,1990,48.5191129963729
ECU,1991,48.718080675219
ECU,1992,54.6078215093597
ECU,1993,44.9550537592163
ECU,1994,27.3108817940495
ECU,1995,22.9341344145802
ECU,1996,24.4114592150674
ECU,1997,30.6575675722173
ECU,1998,36.0984331623886
ECU,1999,52.2420051858225
ECU,2000,96.0963756926096
ECU,2001,37.6767454518094
ECU,2002,12.4835980082095
ECU,2003,7.92936487461556
ECU,2004,2.74323198926704
ECU,2005,2.1682770118372
ECU,2006,3.29874846258215
ECU,2007,2.27618478002121
ECU,2008,8.40009593987462
ECU,2009,5.15996829181047
ECU,2010,3.55437734567843
ECU,2011,4.4745326579584
ECU,2012,5.10172180958666
ECU,2013,2.72177577710371
ECU,2014,3.58922016616663
ECU,2015,3.96664623255358
ECU,2016,1.72826463324533
ECU,2017,0.417335588666825
ECU,2018,-0.224103246005552
ECU,2019,0.266012515466155
ECU,2020,-0.338872392562139
ECU,2021,0.133251386096389
ECU,2022,3.46616972213077
ECU,2023,2.21568764237058
EGY,1960,0.332829047091752
EGY,1961,0.693606754935329
EGY,1962,-3.00307658790784
EGY,1963,0.74664570813543
EGY,1964,3.66098294885468
EGY,1965,14.8390044616241
EGY,1966,9.0364406581763
EGY,1967,0.70189748435374
EGY,1968,-1.6757594245691
EGY,1969,3.40982028243742
EGY,1970,3.76289859580536
EGY,1971,3.14042171394198
EGY,1972,2.10236334610113
EGY,1973,5.11218403908757
EGY,1974,10.0243177516484
EGY,1975,9.66969548151245
EGY,1976,10.3174158877413
EGY,1977,12.7321627929891
EGY,1978,11.078100382614
EGY,1979,9.90436051231129
EGY,1980,20.8192249324218
EGY,1981,10.3172842245396
EGY,1982,14.8230088495577
EGY,1983,16.079873883342
EGY,1984,17.0363663799608
EGY,1985,12.1067560598247
EGY,1986,23.8642898217366
EGY,1987,19.693593314763
